"row_num","store","name","install_count","category","price","price-2","rating","review_count","rating-2","review_count-2"
46,"Android","PumpUp — Fitness Community","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.0,49479
235,"Android","Q7 SmartWatch","10,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,3.0,94
353,"iPhone","Quick Fit - 7 Minute Workout, Abs, and Yoga",NULL,"Health & Fitness",0.00,NULL,4.5,"407",NULL,NULL
453,"iPhone","Quit Pro",NULL,"Health & Fitness",0.99,NULL,4.5,"287",NULL,NULL
492,"iPhone","Rainy Mood - Rain Sounds for Sleep & Study",NULL,"Health & Fitness",2.99,NULL,4.5,"333",NULL,NULL
39,"Android","Recipes for hair and face tried","500,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,1203
430,"iPhone","Record by Under Armour, connects with UA HealthBox",NULL,"Health & Fitness",0.00,NULL,4.5,"7754",NULL,NULL
433,"iPhone","Ref Guide for Essential Oils",NULL,"Health & Fitness",6.99,NULL,4.0,"151",NULL,NULL
169,"Android","Relax Meditation: Sleep with Sleep Sounds","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.4,26540
73,"Android","Relax Meditation: Sleep with Sleep Sounds","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.4,26540
86,"Android","Relax Melodies P: Sleep Sounds","100,000+","HEALTH_AND_FITNESS",NULL,"$2.99 ",NULL,NULL,4.8,19543
87,"Android","Relax Melodies: Sleep Sounds","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,233243
186,"Android","Relax Melodies: Sleep Sounds","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,233243
78,"Android","Relax with Andrew Johnson Lite","100,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.3,2885
173,"Android","Relaxing Sounds","100,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.6,4642
339,"Android","Restaurant Inspections - FL","10,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,3.5,143
244,"Android","Revita.bg","10+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.8,10
249,"Android","Run on Earth","50,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,2.4,577
53,"Android","Run with Map My Run","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,183669
128,"Android","Run with Map My Run","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,183669
43,"Android","Run with Map My Run","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,183662
133,"Android","Runkeeper - GPS Track Run Walk","10,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,501144
37,"Android","Runkeeper - GPS Track Run Walk","10,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,501144
17,"Android","Running & Jogging","500,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,6238
35,"Android","Running Distance Tracker +","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.7,77777
385,"iPhone","RUNNING for weight loss PRO: workout & meal plans",NULL,"Health & Fitness",1.99,NULL,4.0,"304",NULL,NULL
368,"iPhone","RUNNING for weight loss: workout & meal plans",NULL,"Health & Fitness",0.00,NULL,4.5,"6407",NULL,NULL
48,"Android","Running Weight Loss Walking Jogging Hiking FITAPP","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.4,20812
444,"iPhone","Runtastic Butt Workout & Booty Trainer Plans",NULL,"Health & Fitness",0.00,NULL,4.5,"222",NULL,NULL
112,"Android","Runtastic Mountain Bike GPS Tracker","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,50679
481,"iPhone","Runtastic Mountain Bike Ride & Route Tracker PRO",NULL,"Health & Fitness",4.99,NULL,4.5,"1520",NULL,NULL
435,"iPhone","Runtastic PRO Running, Jogging and Fitness Tracker",NULL,"Health & Fitness",4.99,NULL,4.5,"17667",NULL,NULL
438,"iPhone","Runtastic Push Ups PRO: Workouts, Trainer, Counter",NULL,"Health & Fitness",1.99,NULL,5.0,"3434",NULL,NULL
417,"iPhone","Runtastic Results: Workout & Bodyweight Training",NULL,"Health & Fitness",0.00,NULL,4.5,"1718",NULL,NULL
446,"iPhone","Runtastic Road Bike GPS Cycling Route Tracker PRO",NULL,"Health & Fitness",4.99,NULL,4.5,"3800",NULL,NULL
136,"Android","Runtastic Running App & Mile Tracker","10,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,827653
22,"Android","Runtastic Running App & Mile Tracker","10,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,827597
68,"Android","Runtastic Running App & Mile Tracker","10,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,827651
484,"iPhone","Runtastic Running, Jogging and Walking Tracker",NULL,"Health & Fitness",0.00,NULL,4.5,"10298",NULL,NULL
510,"iPhone","Runtastic Six Pack Abs Workout & Core Trainer",NULL,"Health & Fitness",0.00,NULL,4.5,"4283",NULL,NULL
184,"Android","Runtastic Sleep Better: Sleep Cycle & Smart Alarm","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.1,111462
232,"Android","Runtastic Sleep Better: Sleep Cycle & Smart Alarm","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.1,111465
513,"iPhone","Runtastic Squats PRO – Workouts, Trainer & Counter",NULL,"Health & Fitness",1.99,NULL,5.0,"1186",NULL,NULL
231,"Android","Samsung Health","500,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.3,480208
336,"Android","Santa Fe Thrive","50+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,5.0,2
331,"Android","SCI-Ex","1,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,3.5,8
177,"Android","Self-help Anxiety Management","500,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.0,2894
168,"Android","Self Healing","500,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,14394
502,"iPhone","SenseSleep - Train Your Brain To Sleep Better",NULL,"Health & Fitness",0.00,NULL,5.0,"22",NULL,NULL
119,"1Both","Seven - 7 Minute Workout Training Challenge","1,000,000+","Health & Fitness",0.00,"0",4.5,"6808",4.5,75571
70,"1Both","Seven - 7 Minute Workout Training Challenge","1,000,000+","Health & Fitness",0.00,"0",4.5,"6808",4.5,75571
348,"iPhone","Sight Recover 3D",NULL,"Health & Fitness",0.99,NULL,1.0,"1",NULL,NULL
418,"iPhone","Simple Habit",NULL,"Health & Fitness",0.00,NULL,5.0,"2494",NULL,NULL
88,"Android","Simple Habit Meditation","500,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.7,11689
188,"Android","Simple Habit Meditation","500,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.7,11689
357,"iPhone","Simply Being - Guided Meditation for Relaxation and Presence",NULL,"Health & Fitness",1.99,NULL,4.5,"2417",NULL,NULL
84,"Android","Simply Yoga - Fitness Trainer for Workouts & Poses","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.1,6826
201,"Android","Six Pack in 30 Days - Abs Workout","10,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.9,272172
5,"Android","Six Pack in 30 Days - Abs Workout","10,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.9,272337
32,"Android","Six Packs for Man–Body Building with No Equipment","100,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.6,2880
361,"iPhone","Sleep application",NULL,"Health & Fitness",0.99,NULL,4.5,"21",NULL,NULL
229,"Android","Sleep as Android Garmin Addon","10,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,2.6,114
228,"Android","Sleep as Android Gear Addon","100,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,2.8,961
443,"iPhone","Sleep Cycle alarm clock",NULL,"Health & Fitness",0.00,NULL,4.5,"104539",NULL,NULL
449,"iPhone","Sleep Meister - Sleep Cycle Alarm",NULL,"Health & Fitness",0.99,NULL,4.0,"34",NULL,NULL
478,"iPhone","Sleep Meister - Sleep Cycle Alarm Lite",NULL,"Health & Fitness",0.00,NULL,4.5,"445",NULL,NULL
429,"iPhone","Sleep Pillow Sounds: white noise, rain, ocean, fan",NULL,"Health & Fitness",2.99,NULL,4.5,"15116",NULL,NULL
508,"iPhone","Sleep Pulse 2 Motion - The Sleep Tracker for Watch",NULL,"Health & Fitness",3.99,NULL,2.0,"448",NULL,NULL
19,"Android","Sleep Sounds","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.8,51227
493,"iPhone","Smart Alarm Clock : sleep cycle & snoring recorder",NULL,"Health & Fitness",0.00,NULL,4.0,"3779",NULL,NULL
380,"iPhone","SmartFit - Wristband",NULL,"Health & Fitness",0.00,NULL,2.5,"105",NULL,NULL
440,"iPhone","Snail Sleep-Dream Talk Recording",NULL,"Health & Fitness",0.00,NULL,4.0,"19",NULL,NULL
512,"iPhone","Sonia Tlev",NULL,"Health & Fitness",0.00,NULL,0.0,"0",NULL,NULL
11,"Android","Sportractive GPS Running Cycling Distance Tracker","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.8,48276
67,"Android","Sports Tracker Running Cycling","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,190247
103,"Android","Spot On Period, Birth Control, & Cycle Tracker","500,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.6,4102
2,"Android","Step Counter - Calorie Counter","500,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.0,1577
9,"Android","Step Counter - Pedometer Free & Calorie Counter","10,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.7,117925
304,"Android","Stop Smoking - EasyQuit free","500,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.8,39068
187,"Android","Stop, Breathe & Think: Meditation & Mindfulness","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.3,8576
49,"Android","Strava Training: Track Running, Cycling & Swimming","10,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,328469
394,"iPhone","Streaks Workout",NULL,"Health & Fitness",2.99,NULL,3.0,"56",NULL,NULL
52,"Android","StrongLifts 5x5 Workout Gym Log & Personal Trainer","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.9,66791
445,"iPhone","Sunny ~ Calm wave & ocean sounds to Sleep Relax Meditate on the beach with rain and sea birds",NULL,"Health & Fitness",1.99,NULL,5.0,"1079",NULL,NULL
501,"iPhone","Superdrug",NULL,"Health & Fitness",0.00,NULL,0.0,"0",NULL,NULL
503,"iPhone","Sweat: Kayla Itsines' Bikini Body Fitness Workouts",NULL,"Health & Fitness",0.00,NULL,3.5,"3788",NULL,NULL
364,"iPhone","Sworkit - Custom Workouts for Exercise & Fitness",NULL,"Health & Fitness",0.00,NULL,5.0,"16819",NULL,NULL
65,"Android","Sworkit: Workouts & Fitness Plans","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.6,109756
396,"iPhone","Sync Solver for Fitbit",NULL,"Health & Fitness",2.99,NULL,4.0,"859",NULL,NULL
121,"Android","Technutri - calorie counter, diet and carb tracker","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.4,70416
96,"Android","The Bump Pregnancy Tracker","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.6,20301
290,"Android","The CJ Rubric","100+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,5.0,5
297,"Android","The ClubHouse CR","100+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,NULL,5
251,"Android","The Daily BJ","500+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.8,38
322,"1Both","The EO Bar","10,000+","Health & Fitness",6.99,"$6.99 ",5.0,"247",4.7,416
393,"iPhone","The Fast Metabolism Diet– customized meal planning",NULL,"Health & Fitness",2.99,NULL,3.5,"261",NULL,NULL
36,"Android","The TK-App - everything under control","100,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,8642
457,"iPhone","The Wonder Weeks",NULL,"Health & Fitness",1.99,NULL,2.5,"397",NULL,NULL
277,"Android","Thrive CF","100+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,2.2,6
517,"iPhone","Thunderspace 5k ~ Focus, Sleep, Relax, Meditate in a thunderstorm with rain and nature sounds",NULL,"Health & Fitness",2.99,NULL,4.5,"1690",NULL,NULL
301,"Android","Tools & Mi Band","100,000+","HEALTH_AND_FITNESS",NULL,"$3.49 ",NULL,NULL,4.4,15753
116,"Android","Tracks","50,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.6,623
250,"Android","Treadmill Workouts Free (P)","1,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,3.3,10
233,"Android","Twilight: Blue light filter","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.6,318134
395,"iPhone","Übungen für einen starken Rücken – GEO WISSEN GESUNDHEIT",NULL,"Health & Fitness",1.99,NULL,0.0,"0",NULL,NULL
203,"Android","Ultimate Ab & Core Workouts","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.7,55571
461,"iPhone","Ultimate Food Value Diary - Diet & Weight Tracker",NULL,"Health & Fitness",3.99,NULL,4.5,"2618",NULL,NULL
200,"Android","Vi Trainer","5,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,3.6,124
437,"iPhone","VIBO RealMassager",NULL,"Health & Fitness",0.00,NULL,3.0,"6",NULL,NULL
111,"Android","ViewRanger - Hike, Ride or Walk","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.2,34356
350,"iPhone","Virtual Gastric Band Hypnosis - Lose Weight Fast!",NULL,"Health & Fitness",6.99,NULL,4.5,"53",NULL,NULL
320,"Android","Vital Tones EI Pro","50+","HEALTH_AND_FITNESS",NULL,"$9.99 ",NULL,NULL,NULL,2
413,"iPhone","Walk for a Dog",NULL,"Health & Fitness",0.00,NULL,3.0,"412",NULL,NULL
18,"Android","Walk with Map My Walk","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,144040
125,"Android","Walk with Map My Walk","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,144050
16,"Android","Walking for Weight Loss - Walk Tracker","100,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,644
439,"iPhone","Walking for Weight Loss: training plans, GPS, tips",NULL,"Health & Fitness",0.00,NULL,3.5,"397",NULL,NULL
38,"Android","Walking: Pedometer diet","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,3.7,1861
114,"Android","Water Drink Reminder","10,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.6,524299
515,"iPhone","Waterlogged - Daily Hydration Tracker",NULL,"Health & Fitness",0.00,NULL,4.5,"5000",NULL,NULL
347,"iPhone","WaterMinder®",NULL,"Health & Fitness",2.99,NULL,4.5,"1875",NULL,NULL
226,"Android","We're Working Out - Al Kavadlo","50,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.3,979
358,"iPhone","WebMD for iPad",NULL,"Health & Fitness",0.00,NULL,3.5,"9142",NULL,NULL
117,"Android","Weight Loss Running by Verv","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,27396
63,"Android","Weight Loss Running by Verv","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,27396
44,"Android","Weight Loss Running by Verv","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,27393
143,"Android","Weight Loss Tracker - RecStyle","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.4,20547
155,"Android","Weight Loss Tracker - RecStyle","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.4,20547
460,"iPhone","Weight Watchers",NULL,"Health & Fitness",0.00,NULL,3.5,"136833",NULL,NULL
33,"Android","Weight Watchers Mobile","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.2,270267
124,"Android","Weight Watchers Mobile","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.2,270294
161,"Android","Weight Watchers Mobile","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.2,270294
366,"iPhone","Wellbeyond Meditation for Kids",NULL,"Health & Fitness",0.00,NULL,4.0,"36",NULL,NULL
447,"iPhone","White Noise",NULL,"Health & Fitness",0.99,NULL,4.0,"33426",NULL,NULL
185,"Android","White Noise Lite","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.4,57634
174,"Android","White Sound Pro","500,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.7,16570
496,"iPhone","Wildfulness - Unwind in nature and calm your mind",NULL,"Health & Fitness",2.99,NULL,4.0,"70",NULL,NULL
482,"iPhone","Windy ~ Sleep Relax Meditate & white noise sounds",NULL,"Health & Fitness",1.99,NULL,4.5,"5285",NULL,NULL
108,"Android","WomanLog Calendar","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,121838
419,"iPhone","Women's Health 100 Tage Training ohne Geräte",NULL,"Health & Fitness",0.99,NULL,0.0,"0",NULL,NULL
243,"Android","Womens Health Tips(Breast,Face,Body,weight lose)","1,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.2,2509
349,"iPhone","WorkMeOut - Jaber Al-Rasheed",NULL,"Health & Fitness",2.99,NULL,4.5,"118",NULL,NULL
55,"Android","Workout Tracker & Gym Trainer - Fitness Log Book","500,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.6,5420
50,"Android","Workout Trainer: fitness coach","10,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.2,100406
126,"Android","Workout Trainer: fitness coach","10,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.2,100406
332,"Android","X your Ex - Break Up Treatment","5,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.0,32
346,"iPhone","YAZIO – Calorie Counter & Nutrition Tracker",NULL,"Health & Fitness",0.00,NULL,4.5,"115",NULL,NULL
120,"Android","YAZIO Calorie Counter, Nutrition Diary & Diet Plan","5,000,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.6,117176
76,"Android","Yoga - Track Yoga","500,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.5,7976
351,"iPhone","Yoga Break",NULL,"Health & Fitness",2.99,NULL,4.5,"45",NULL,NULL
463,"iPhone","Yoga Studio",NULL,"Health & Fitness",4.99,NULL,5.0,"28439",NULL,NULL
90,"Android","Yoga Studio: Mind & Body","100,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.3,5499
448,"iPhone","Yoga.com: 300 Poses & Video Classes",NULL,"Health & Fitness",3.99,NULL,4.5,"1189",NULL,NULL
487,"iPhone","Yogemoji - The Yoga Emoji Keyboard",NULL,"Health & Fitness",0.99,NULL,3.0,"19",NULL,NULL
424,"iPhone","Zen",NULL,"Health & Fitness",0.00,NULL,4.5,"298",NULL,NULL
115,"Android","Zombies, Run! 5k Training (Free)","50,000+","HEALTH_AND_FITNESS",NULL,"0",NULL,NULL,4.0,267
373,"iPhone","カロリー管理（痩せるアプリ）",NULL,"Health & Fitness",3.99,NULL,4.5,"10",NULL,NULL
462,"iPhone","ダイエットが続く！人気のカロリー・体重管理アプリ 「もぐたん」",NULL,"Health & Fitness",0.00,NULL,4.5,"28",NULL,NULL
400,"iPhone","ダイエット女子が痩せた魔法のアプリ-食事・運動・美容＠DIET",NULL,"Health & Fitness",0.00,NULL,0.0,"0",NULL,NULL
504,"iPhone","メンタルリープのアプリ：ワンダーウィーク（旧：ワンダーウィークス）",NULL,"Health & Fitness",1.99,NULL,0.0,"0",NULL,NULL
479,"iPhone","乐享动-有运动音乐推荐的计步器",NULL,"Health & Fitness",0.00,NULL,0.0,"0",NULL,NULL
480,"iPhone","咕咚-你的跑步骑行运动社区",NULL,"Health & Fitness",0.00,NULL,4.5,"160",NULL,NULL
505,"iPhone","妙健康-健康自测管家",NULL,"Health & Fitness",0.00,NULL,0.0,"0",NULL,NULL
509,"iPhone","宝宝树孕育-火爆的备孕怀孕育儿社区",NULL,"Health & Fitness",0.00,NULL,4.5,"456",NULL,NULL
410,"iPhone","美柚 - 女生助手",NULL,"Health & Fitness",0.00,NULL,5.0,"804",NULL,NULL
375,"iPhone","美柚经期助手(专业版)-月经·生理期预测，还能备孕育儿",NULL,"Health & Fitness",0.99,NULL,0.0,"0",NULL,NULL
483,"iPhone","闪瘦-健康减肥瘦身",NULL,"Health & Fitness",0.00,NULL,0.0,"0",NULL,NULL
